config,arm,metric,mean,std,n_seeds
w=12,trm_stable_1e-2,operator_norm_max,1.0455432762390355,0.1550451090316241,8
w=12,trm_stable_1e-2,frac_expanding,0.03125,0.057863756235784464,8
w=12,trm_stable_1e-2,n_examples,8.0,0.0,8
w=12,trm_stable_1e-2,za_alignment,0.995335690677166,0.0022553341255498304,8
w=12,trm_stable_1e-2,readout_agreement,0.94580078125,0.018957821027140703,8
w=12,trm_stable_1e-2,n_inits,5.0,0.0,8
w=12,trm_stable_1e-1,effective_rank,10.16408896446228,0.24750817931917551,8
w=12,trm_stable_1e-1,participation_ratio,5.250111768825693,0.25987394389152363,8
w=12,trm_stable_1e-1,n_dims,64.0,0.0,8
w=12,trm_stable_1e-1,max_spectral_norm,5.374212741851807,0.18180585287246154,8
w=12,trm_stable_1e-1,lipschitz_product,79.56115842619882,5.574018884553256,8
w=12,trm_stable_1e-1,residual_at_trained,0.0005394380932557397,4.9507640788967385e-05,8
w=12,trm_stable_1e-1,residual_overunroll,1.5688280079473316e-06,2.37958445971627e-06,8
w=12,trm_stable_1e-1,acc_at_trained,0.9970296248793602,0.0035250864543130366,8
w=12,trm_stable_1e-1,acc_overunroll,0.9970296174287796,0.0034818753630793293,8
w=12,trm_stable_1e-1,acc_overunroll_drop,7.450580596923828e-09,0.0002460668663535774,8
w=12,trm_stable_1e-1,em_at_trained,0.970703125,0.03301383807533268,8
w=12,trm_stable_1e-1,em_overunroll,0.97119140625,0.03234261099400601,8
w=12,trm_stable_1e-1,spectral_radius_mean,0.2609983617572326,0.029052338190912862,8
w=12,trm_stable_1e-1,spectral_radius_max,0.49893260729985817,0.24863746859753313,8
w=12,trm_stable_1e-1,operator_norm_mean,0.3345916638330032,0.0362913092754453,8
w=12,trm_stable_1e-1,operator_norm_max,0.5462622995904043,0.24772696663751695,8
w=12,trm_stable_1e-1,frac_expanding,0.015625,0.04419417382415922,8
w=12,trm_stable_1e-1,n_examples,8.0,0.0,8
w=12,trm_stable_1e-1,za_alignment,0.9999608621001244,0.00010503790459459433,8
w=12,trm_stable_1e-1,readout_agreement,0.998046875,0.004175956904881631,8
w=12,trm_stable_1e-1,n_inits,5.0,0.0,8
w=12,ff_matched,effective_rank,38.1626501083374,0.798876753099678,8
w=12,ff_matched,participation_ratio,7.416204269754871,0.42848910946068414,8
w=12,ff_matched,n_dims,93.0,0.0,8
w=12,ff_matched,max_spectral_norm,8.882051706314087,0.1550889275816519,8
w=12,ff_matched,lipschitz_product,201.25761744674114,9.581454802195852,8
w=16,trm,effective_rank,17.974268198013306,0.5091231419622725,8
w=16,trm,participation_ratio,5.872298469534361,0.37307146920713574,8
w=16,trm,n_dims,64.0,0.0,8
w=16,trm,max_spectral_norm,2.7708188891410828,0.08544357782082511,8
w=16,trm,lipschitz_product,14.057851031438055,0.700463582284242,8
w=16,trm,residual_at_trained,0.46633321419358253,0.04413105347260415,8
w=16,trm,residual_overunroll,0.4336724802851677,0.0567804232883627,8
w=16,trm,acc_at_trained,0.98919677734375,0.0087343968216399,8
w=16,trm,acc_overunroll,0.822723388671875,0.056305358152586936,8
w=16,trm,acc_overunroll_drop,0.166473388671875,0.05072310545856868,8
w=16,trm,em_at_trained,0.9052734375,0.0708606485651025,8
w=16,trm,em_overunroll,0.3017578125,0.10642035155405376,8
w=16,trm,spectral_radius_mean,1.4911647867083473,0.09648000101659372,8
w=16,trm,spectral_radius_max,1.7855872157769757,0.270418324928357,8
w=16,trm,operator_norm_mean,2.0687253014085982,0.1030581340433631,8
w=16,trm,operator_norm_max,2.2865391053509168,0.1385402987468307,8
w=16,trm,frac_expanding,1.0,0.0,8
